Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_539.jpg;0;1;0;0.7337779;99.90071;85.93646;1.203363;56.45305;-0.0007032377
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_591.jpg;0;1;0;0.7570741;99.92752;85.97656;1.197113;56.46583;-0.0007585299
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_647.jpg;0;1;0;0.823661;99.95607;86.01937;1.20327;56.39945;-0.0002359603
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_699.jpg;0;1;0;0.8706384;99.97623;86.04951;1.213032;56.38605;-0.001092114
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_753.jpg;0;1;0;0.9108537;100.0078;86.09669;1.222301;56.36311;-0.0006389281
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_805.jpg;0;1;0;0.9593599;100.0297;86.12939;1.222486;56.35889;-0.0006573419
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_858.jpg;0;1;0;0.9919257;100.0639;86.18034;1.215102;56.36428;-0.001020062
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_912.jpg;0;1;0;1.039793;100.0996;86.23357;1.215898;56.33116;-0.0002175745
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_23_966.jpg;0;1;0;1.081797;100.137;86.2892;1.218866;56.29535;-0.0007771098
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_019.jpg;0;1;0;1.127778;100.1627;86.32755;1.22204;56.2845;-0.0006572884
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_072.jpg;0;1;0;1.161762;100.2026;86.38691;1.222495;56.27066;-0.0008842839
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_125.jpg;0;1;0;1.20658;100.2303;86.42796;1.228656;56.23998;-0.0006327651
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_180.jpg;0;1;0;1.24079;100.273;86.49133;1.231636;56.21433;-0.0006591054
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_232.jpg;0;1;0;1.289866;100.3173;86.55708;1.236451;56.18911;-0.0007380457
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_286.jpg;0;1;0;1.336917;100.3633;86.62517;1.241017;56.16851;-0.0007913137
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_339.jpg;0;1;0;1.384001;100.3948;86.67181;1.241848;56.16013;-0.0009186894
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_392.jpg;0;1;0;1.413851;100.4434;86.74377;1.244875;56.14447;-0.0009353964
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_446.jpg;0;1;0;1.461146;100.4937;86.81809;1.250584;56.12819;-0.0009205872
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_499.jpg;0;1;0;1.509143;100.5281;86.86893;1.254765;56.12006;-0.0009439663
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_553.jpg;0;1;0;1.540205;100.581;86.94703;1.25744;56.10963;-0.000953281
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_606.jpg;0;1;0;1.586774;100.6355;87.02743;1.259534;56.09938;-0.0009885085
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_658.jpg;0;1;0;1.632257;100.6727;87.08238;1.265707;56.09006;-0.001002682
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_712.jpg;0;1;0;1.663669;100.7298;87.1666;1.268568;56.08016;-0.001000841
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_767.jpg;0;1;0;1.70989;100.7885;87.25311;1.272638;56.06845;-0.001030092
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_819.jpg;0;1;0;1.755638;100.8285;87.31203;1.275628;56.06159;-0.001033429
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_873.jpg;0;1;0;1.786169;100.8897;87.40232;1.280667;56.05023;-0.001061613
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_927.jpg;0;1;0;1.831688;100.9525;87.4948;1.282953;56.04083;-0.001075624
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_24_979.jpg;0;1;0;1.876519;100.9953;87.55775;1.286921;56.03191;-0.00108067
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_033.jpg;0;1;0;1.907345;101.0607;87.65398;1.290826;56.02072;-0.001100313
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_086.jpg;0;1;0;1.952483;101.1277;87.75246;1.296918;56.01001;-0.001122092
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_138.jpg;0;1;0;1.997504;101.1731;87.81929;1.296591;56.00264;-0.001119877
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_193.jpg;0;1;0;2.027519;101.2427;87.9215;1.30378;55.99076;-0.001170186
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_248.jpg;-2.463073;1;0;2.071992;101.3145;88.02504;1.298854;55.77388;0.0001299937
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_299.jpg;-4.866246;1;0;2.116452;101.3642;88.0947;1.299863;55.45654;0.0007005681
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_353.jpg;-7.219348;1;0;2.144253;101.4418;88.19951;1.29683;54.66999;0.001032904
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_406.jpg;-9.629946;1;0;2.187168;101.5237;88.30403;1.287496;53.55041;359.9639
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_459.jpg;-12.0352;1;0;2.22827;101.5807;88.37302;1.261401;52.60976;359.9236
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_512.jpg;-14.43839;1;0;2.254292;101.6702;88.4744;1.169335;50.85646;359.838
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_566.jpg;-15;1;0;2.293317;101.7644;88.57365;1.03148;48.94001;359.7259
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_619.jpg;-15;1;0;2.333635;101.8298;88.63876;0.922248;47.638;359.6373
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_673.jpg;-15;1;0;2.360706;101.9316;88.73476;0.7398952;45.67381;359.4846
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_726.jpg;-15;1;0;2.400846;102.0382;88.82862;0.5421025;43.70074;359.3101
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_780.jpg;-15;1;0;2.44036;102.1118;88.88992;0.404091;42.38032;359.1842
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_833.jpg;-15;1;0;2.466336;102.2259;88.9798;0.1829912;40.3887;358.9924
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_886.jpg;-12.60718;1;0;2.504846;102.3439;89.06847;359.9606;38.61555;358.8337
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_939.jpg;-10.221;1;0;2.54508;102.4251;89.12878;359.9009;37.65366;358.8026
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_25_993.jpg;-7.824125;1;0;2.566563;102.552;89.22169;0.005663961;36.50075;358.8797
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_046.jpg;-5.415587;1;0;2.613515;102.6826;89.31384;0.1084588;35.59285;358.9759
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_099.jpg;-3.014431;1;0;2.653692;102.7711;89.37569;0.1742527;35.17619;359.0643
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_152.jpg;-0.6102169;1;0;2.682069;102.906;89.47012;0.2991357;34.90526;359.2248
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_205.jpg;0;1;0;2.723834;102.9976;89.53408;0.4098273;34.84974;359.3348
